filepath,category
natural_data_32x32/still_life_0303.npy,still_life
natural_data_32x32/died_out_0394.npy,died_out
natural_data_32x32/died_out_0395.npy,died_out
natural_data_32x32/others_0024.npy,others
natural_data_32x32/oscillator_period_2_0184.npy,oscillator_period_2
natural_data_32x32/still_life_0304.npy,still_life
natural_data_32x32/died_out_0396.npy,died_out
natural_data_32x32/oscillator_period_2_0185.npy,oscillator_period_2
natural_data_32x32/still_life_0305.npy,still_life
natural_data_32x32/died_out_0397.npy,died_out
natural_data_32x32/still_life_0306.npy,still_life
natural_data_32x32/still_life_0307.npy,still_life
natural_data_32x32/oscillator_period_2_0186.npy,oscillator_period_2
natural_data_32x32/died_out_0398.npy,died_out
natural_data_32x32/still_life_0308.npy,still_life
natural_data_32x32/oscillator_period_2_0187.npy,oscillator_period_2
natural_data_32x32/died_out_0399.npy,died_out
natural_data_32x32/still_life_0309.npy,still_life
natural_data_32x32/died_out_0400.npy,died_out
natural_data_32x32/still_life_0310.npy,still_life
natural_data_32x32/still_life_0311.npy,still_life
natural_data_32x32/oscillator_period_2_0188.npy,oscillator_period_2
natural_data_32x32/died_out_0401.npy,died_out
natural_data_32x32/died_out_0402.npy,died_out
natural_data_32x32/oscillator_period_2_0189.npy,oscillator_period_2
natural_data_32x32/still_life_0312.npy,still_life
natural_data_32x32/died_out_0403.npy,died_out
natural_data_32x32/died_out_0404.npy,died_out
natural_data_32x32/died_out_0405.npy,died_out
natural_data_32x32/died_out_0406.npy,died_out
natural_data_32x32/died_out_0407.npy,died_out
natural_data_32x32/died_out_0408.npy,died_out
natural_data_32x32/still_life_0313.npy,still_life
natural_data_32x32/died_out_0409.npy,died_out
natural_data_32x32/still_life_0314.npy,still_life
natural_data_32x32/died_out_0410.npy,died_out
natural_data_32x32/still_life_0315.npy,still_life
natural_data_32x32/oscillator_period_2_0190.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0191.npy,oscillator_period_2
natural_data_32x32/died_out_0411.npy,died_out
natural_data_32x32/died_out_0412.npy,died_out
natural_data_32x32/still_life_0316.npy,still_life
natural_data_32x32/oscillator_period_2_0192.npy,oscillator_period_2
natural_data_32x32/still_life_0317.npy,still_life
natural_data_32x32/oscillator_period_2_0193.npy,oscillator_period_2
natural_data_32x32/still_life_0318.npy,still_life
natural_data_32x32/oscillator_period_2_0194.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0195.npy,oscillator_period_2
natural_data_32x32/died_out_0413.npy,died_out
natural_data_32x32/still_life_0319.npy,still_life
natural_data_32x32/still_life_0320.npy,still_life
natural_data_32x32/died_out_0414.npy,died_out
natural_data_32x32/died_out_0415.npy,died_out
natural_data_32x32/still_life_0321.npy,still_life
natural_data_32x32/still_life_0322.npy,still_life
natural_data_32x32/still_life_0323.npy,still_life
natural_data_32x32/oscillator_period_2_0196.npy,oscillator_period_2
natural_data_32x32/still_life_0324.npy,still_life
natural_data_32x32/oscillator_period_2_0197.npy,oscillator_period_2
natural_data_32x32/died_out_0416.npy,died_out
natural_data_32x32/died_out_0417.npy,died_out
natural_data_32x32/still_life_0325.npy,still_life
natural_data_32x32/still_life_0326.npy,still_life
natural_data_32x32/oscillator_period_2_0198.npy,oscillator_period_2
natural_data_32x32/died_out_0418.npy,died_out
natural_data_32x32/died_out_0419.npy,died_out
natural_data_32x32/died_out_0420.npy,died_out
natural_data_32x32/died_out_0421.npy,died_out
natural_data_32x32/died_out_0422.npy,died_out
natural_data_32x32/still_life_0327.npy,still_life
natural_data_32x32/oscillator_period_2_0199.npy,oscillator_period_2
natural_data_32x32/still_life_0328.npy,still_life
natural_data_32x32/still_life_0329.npy,still_life
natural_data_32x32/died_out_0423.npy,died_out
natural_data_32x32/oscillator_period_2_0200.npy,oscillator_period_2
natural_data_32x32/died_out_0424.npy,died_out
natural_data_32x32/still_life_0330.npy,still_life
natural_data_32x32/died_out_0425.npy,died_out
natural_data_32x32/died_out_0426.npy,died_out
natural_data_32x32/oscillator_period_2_0201.npy,oscillator_period_2
natural_data_32x32/still_life_0331.npy,still_life
natural_data_32x32/oscillator_period_2_0202.npy,oscillator_period_2
natural_data_32x32/died_out_0427.npy,died_out
natural_data_32x32/died_out_0428.npy,died_out
natural_data_32x32/oscillator_period_2_0203.npy,oscillator_period_2
natural_data_32x32/still_life_0332.npy,still_life
natural_data_32x32/died_out_0429.npy,died_out
natural_data_32x32/still_life_0333.npy,still_life
natural_data_32x32/still_life_0334.npy,still_life
natural_data_32x32/died_out_0430.npy,died_out
natural_data_32x32/died_out_0431.npy,died_out
natural_data_32x32/died_out_0432.npy,died_out
natural_data_32x32/died_out_0433.npy,died_out
natural_data_32x32/died_out_0434.npy,died_out
natural_data_32x32/died_out_0435.npy,died_out
natural_data_32x32/oscillator_period_2_0204.npy,oscillator_period_2
natural_data_32x32/died_out_0436.npy,died_out
natural_data_32x32/still_life_0335.npy,still_life
natural_data_32x32/oscillator_period_2_0205.npy,oscillator_period_2
natural_data_32x32/died_out_0437.npy,died_out
natural_data_32x32/still_life_0336.npy,still_life
natural_data_32x32/died_out_0438.npy,died_out
natural_data_32x32/died_out_0439.npy,died_out
natural_data_32x32/still_life_0337.npy,still_life
natural_data_32x32/died_out_0440.npy,died_out
natural_data_32x32/oscillator_period_2_0206.npy,oscillator_period_2
natural_data_32x32/still_life_0338.npy,still_life
natural_data_32x32/oscillator_period_2_0207.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0208.npy,oscillator_period_2
natural_data_32x32/died_out_0441.npy,died_out
natural_data_32x32/still_life_0339.npy,still_life
natural_data_32x32/oscillator_period_2_0209.npy,oscillator_period_2
natural_data_32x32/still_life_0340.npy,still_life
natural_data_32x32/died_out_0442.npy,died_out
natural_data_32x32/still_life_0341.npy,still_life
natural_data_32x32/died_out_0443.npy,died_out
natural_data_32x32/oscillator_period_2_0210.npy,oscillator_period_2
natural_data_32x32/still_life_0342.npy,still_life
natural_data_32x32/died_out_0444.npy,died_out
natural_data_32x32/died_out_0445.npy,died_out
natural_data_32x32/oscillator_period_2_0211.npy,oscillator_period_2
natural_data_32x32/died_out_0446.npy,died_out
natural_data_32x32/died_out_0447.npy,died_out
natural_data_32x32/oscillator_period_2_0212.npy,oscillator_period_2
natural_data_32x32/still_life_0343.npy,still_life
natural_data_32x32/oscillator_period_2_0213.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0214.npy,oscillator_period_2
natural_data_32x32/still_life_0344.npy,still_life
natural_data_32x32/died_out_0448.npy,died_out
natural_data_32x32/died_out_0449.npy,died_out
natural_data_32x32/oscillator_period_2_0215.npy,oscillator_period_2
natural_data_32x32/died_out_0450.npy,died_out
natural_data_32x32/still_life_0345.npy,still_life
natural_data_32x32/died_out_0451.npy,died_out
natural_data_32x32/died_out_0452.npy,died_out
natural_data_32x32/still_life_0346.npy,still_life
natural_data_32x32/still_life_0347.npy,still_life
natural_data_32x32/still_life_0348.npy,still_life
natural_data_32x32/still_life_0349.npy,still_life
natural_data_32x32/oscillator_period_2_0216.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0217.npy,oscillator_period_2
natural_data_32x32/died_out_0453.npy,died_out
natural_data_32x32/died_out_0454.npy,died_out
natural_data_32x32/still_life_0350.npy,still_life
natural_data_32x32/oscillator_period_2_0218.npy,oscillator_period_2
natural_data_32x32/died_out_0455.npy,died_out
natural_data_32x32/still_life_0351.npy,still_life
natural_data_32x32/still_life_0352.npy,still_life
natural_data_32x32/oscillator_period_2_0219.npy,oscillator_period_2
natural_data_32x32/died_out_0456.npy,died_out
natural_data_32x32/died_out_0457.npy,died_out
natural_data_32x32/oscillator_period_2_0220.npy,oscillator_period_2
natural_data_32x32/still_life_0353.npy,still_life
natural_data_32x32/oscillator_period_2_0221.npy,oscillator_period_2
natural_data_32x32/still_life_0354.npy,still_life
natural_data_32x32/still_life_0355.npy,still_life
natural_data_32x32/still_life_0356.npy,still_life
natural_data_32x32/oscillator_period_2_0222.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0223.npy,oscillator_period_2
natural_data_32x32/died_out_0458.npy,died_out
natural_data_32x32/still_life_0357.npy,still_life
natural_data_32x32/still_life_0358.npy,still_life
natural_data_32x32/died_out_0459.npy,died_out
natural_data_32x32/died_out_0460.npy,died_out
natural_data_32x32/still_life_0359.npy,still_life
natural_data_32x32/died_out_0461.npy,died_out
natural_data_32x32/still_life_0360.npy,still_life
natural_data_32x32/died_out_0462.npy,died_out
natural_data_32x32/others_0025.npy,others
natural_data_32x32/died_out_0463.npy,died_out
natural_data_32x32/still_life_0361.npy,still_life
natural_data_32x32/died_out_0464.npy,died_out
natural_data_32x32/oscillator_period_2_0224.npy,oscillator_period_2
natural_data_32x32/still_life_0362.npy,still_life
natural_data_32x32/died_out_0465.npy,died_out
natural_data_32x32/still_life_0363.npy,still_life
natural_data_32x32/still_life_0364.npy,still_life
natural_data_32x32/still_life_0365.npy,still_life
natural_data_32x32/still_life_0366.npy,still_life
natural_data_32x32/oscillator_period_2_0225.npy,oscillator_period_2
natural_data_32x32/died_out_0466.npy,died_out
natural_data_32x32/died_out_0467.npy,died_out
natural_data_32x32/oscillator_period_2_0226.npy,oscillator_period_2
natural_data_32x32/still_life_0367.npy,still_life
natural_data_32x32/died_out_0468.npy,died_out
natural_data_32x32/oscillator_period_2_0227.npy,oscillator_period_2
natural_data_32x32/died_out_0469.npy,died_out
natural_data_32x32/oscillator_period_2_0228.npy,oscillator_period_2
natural_data_32x32/still_life_0368.npy,still_life
natural_data_32x32/died_out_0470.npy,died_out
natural_data_32x32/died_out_0471.npy,died_out
natural_data_32x32/died_out_0472.npy,died_out
natural_data_32x32/died_out_0473.npy,died_out
natural_data_32x32/oscillator_period_2_0229.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0230.npy,oscillator_period_2
natural_data_32x32/others_0026.npy,others
natural_data_32x32/still_life_0369.npy,still_life
natural_data_32x32/still_life_0370.npy,still_life
natural_data_32x32/still_life_0371.npy,still_life
natural_data_32x32/others_0027.npy,others
natural_data_32x32/died_out_0474.npy,died_out
natural_data_32x32/oscillator_period_2_0231.npy,oscillator_period_2
natural_data_32x32/still_life_0372.npy,still_life
natural_data_32x32/still_life_0373.npy,still_life
natural_data_32x32/died_out_0475.npy,died_out
natural_data_32x32/still_life_0374.npy,still_life
natural_data_32x32/died_out_0476.npy,died_out
natural_data_32x32/still_life_0375.npy,still_life
natural_data_32x32/oscillator_period_2_0232.npy,oscillator_period_2
natural_data_32x32/others_0028.npy,others
natural_data_32x32/still_life_0376.npy,still_life
natural_data_32x32/others_0029.npy,others
natural_data_32x32/died_out_0477.npy,died_out
natural_data_32x32/died_out_0478.npy,died_out
natural_data_32x32/died_out_0479.npy,died_out
natural_data_32x32/still_life_0377.npy,still_life
natural_data_32x32/died_out_0480.npy,died_out
natural_data_32x32/still_life_0378.npy,still_life
natural_data_32x32/died_out_0481.npy,died_out
natural_data_32x32/died_out_0482.npy,died_out
natural_data_32x32/died_out_0483.npy,died_out
natural_data_32x32/oscillator_period_2_0233.npy,oscillator_period_2
natural_data_32x32/died_out_0484.npy,died_out
natural_data_32x32/still_life_0379.npy,still_life
natural_data_32x32/died_out_0485.npy,died_out
natural_data_32x32/died_out_0486.npy,died_out
natural_data_32x32/oscillator_period_2_0234.npy,oscillator_period_2
natural_data_32x32/still_life_0380.npy,still_life
natural_data_32x32/died_out_0487.npy,died_out
natural_data_32x32/died_out_0488.npy,died_out
natural_data_32x32/died_out_0489.npy,died_out
natural_data_32x32/died_out_0490.npy,died_out
natural_data_32x32/oscillator_period_2_0235.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0236.npy,oscillator_period_2
natural_data_32x32/died_out_0491.npy,died_out
natural_data_32x32/died_out_0492.npy,died_out
natural_data_32x32/died_out_0493.npy,died_out
natural_data_32x32/died_out_0494.npy,died_out
natural_data_32x32/died_out_0495.npy,died_out
natural_data_32x32/still_life_0381.npy,still_life
natural_data_32x32/died_out_0496.npy,died_out
natural_data_32x32/still_life_0382.npy,still_life
natural_data_32x32/died_out_0497.npy,died_out
natural_data_32x32/still_life_0383.npy,still_life
natural_data_32x32/oscillator_period_2_0237.npy,oscillator_period_2
natural_data_32x32/still_life_0384.npy,still_life
natural_data_32x32/still_life_0385.npy,still_life
natural_data_32x32/still_life_0386.npy,still_life
natural_data_32x32/still_life_0387.npy,still_life
natural_data_32x32/still_life_0388.npy,still_life
natural_data_32x32/died_out_0498.npy,died_out
natural_data_32x32/died_out_0499.npy,died_out
natural_data_32x32/still_life_0389.npy,still_life
natural_data_32x32/died_out_0500.npy,died_out
natural_data_32x32/died_out_0501.npy,died_out
natural_data_32x32/still_life_0390.npy,still_life
natural_data_32x32/died_out_0502.npy,died_out
natural_data_32x32/oscillator_period_2_0238.npy,oscillator_period_2
natural_data_32x32/died_out_0503.npy,died_out
natural_data_32x32/died_out_0504.npy,died_out
natural_data_32x32/still_life_0391.npy,still_life
natural_data_32x32/died_out_0505.npy,died_out
natural_data_32x32/still_life_0392.npy,still_life
natural_data_32x32/died_out_0506.npy,died_out
natural_data_32x32/still_life_0393.npy,still_life
natural_data_32x32/died_out_0507.npy,died_out
natural_data_32x32/oscillator_period_2_0239.npy,oscillator_period_2
natural_data_32x32/died_out_0508.npy,died_out
natural_data_32x32/oscillator_period_2_0240.npy,oscillator_period_2
natural_data_32x32/still_life_0394.npy,still_life
natural_data_32x32/still_life_0395.npy,still_life
natural_data_32x32/still_life_0396.npy,still_life
natural_data_32x32/oscillator_period_2_0241.npy,oscillator_period_2
natural_data_32x32/died_out_0509.npy,died_out
natural_data_32x32/died_out_0510.npy,died_out
natural_data_32x32/still_life_0397.npy,still_life
natural_data_32x32/died_out_0511.npy,died_out
natural_data_32x32/died_out_0512.npy,died_out
natural_data_32x32/still_life_0398.npy,still_life
natural_data_32x32/oscillator_period_2_0242.npy,oscillator_period_2
natural_data_32x32/others_0030.npy,others
natural_data_32x32/died_out_0513.npy,died_out
natural_data_32x32/still_life_0399.npy,still_life
natural_data_32x32/still_life_0400.npy,still_life
natural_data_32x32/died_out_0514.npy,died_out
natural_data_32x32/oscillator_period_2_0243.npy,oscillator_period_2
natural_data_32x32/died_out_0515.npy,died_out
natural_data_32x32/still_life_0401.npy,still_life
natural_data_32x32/still_life_0402.npy,still_life
natural_data_32x32/oscillator_period_2_0244.npy,oscillator_period_2
natural_data_32x32/died_out_0516.npy,died_out
natural_data_32x32/died_out_0517.npy,died_out
natural_data_32x32/still_life_0403.npy,still_life
natural_data_32x32/others_0031.npy,others
natural_data_32x32/still_life_0404.npy,still_life
natural_data_32x32/died_out_0518.npy,died_out
natural_data_32x32/oscillator_period_2_0245.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0246.npy,oscillator_period_2
natural_data_32x32/died_out_0519.npy,died_out
natural_data_32x32/still_life_0405.npy,still_life
natural_data_32x32/died_out_0520.npy,died_out
natural_data_32x32/died_out_0521.npy,died_out
natural_data_32x32/oscillator_period_2_0247.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0248.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0249.npy,oscillator_period_2
natural_data_32x32/died_out_0522.npy,died_out
natural_data_32x32/still_life_0406.npy,still_life
natural_data_32x32/died_out_0523.npy,died_out
natural_data_32x32/oscillator_period_2_0250.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0251.npy,oscillator_period_2
natural_data_32x32/still_life_0407.npy,still_life
natural_data_32x32/oscillator_period_2_0252.npy,oscillator_period_2
natural_data_32x32/still_life_0408.npy,still_life
natural_data_32x32/died_out_0524.npy,died_out
natural_data_32x32/still_life_0409.npy,still_life
natural_data_32x32/still_life_0410.npy,still_life
natural_data_32x32/died_out_0525.npy,died_out
natural_data_32x32/still_life_0411.npy,still_life
natural_data_32x32/died_out_0526.npy,died_out
natural_data_32x32/oscillator_period_2_0253.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0254.npy,oscillator_period_2
natural_data_32x32/died_out_0527.npy,died_out
natural_data_32x32/died_out_0528.npy,died_out
natural_data_32x32/still_life_0412.npy,still_life
natural_data_32x32/others_0032.npy,others
natural_data_32x32/died_out_0529.npy,died_out
natural_data_32x32/died_out_0530.npy,died_out
natural_data_32x32/oscillator_period_2_0255.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0256.npy,oscillator_period_2
natural_data_32x32/died_out_0531.npy,died_out
natural_data_32x32/died_out_0532.npy,died_out
natural_data_32x32/still_life_0413.npy,still_life
natural_data_32x32/died_out_0533.npy,died_out
natural_data_32x32/oscillator_period_2_0257.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0258.npy,oscillator_period_2
natural_data_32x32/died_out_0534.npy,died_out
natural_data_32x32/oscillator_period_2_0259.npy,oscillator_period_2
natural_data_32x32/still_life_0414.npy,still_life
natural_data_32x32/still_life_0415.npy,still_life
natural_data_32x32/oscillator_period_2_0260.npy,oscillator_period_2
natural_data_32x32/still_life_0416.npy,still_life
natural_data_32x32/died_out_0535.npy,died_out
natural_data_32x32/still_life_0417.npy,still_life
natural_data_32x32/died_out_0536.npy,died_out
natural_data_32x32/oscillator_period_2_0261.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0262.npy,oscillator_period_2
natural_data_32x32/still_life_0418.npy,still_life
natural_data_32x32/still_life_0419.npy,still_life
natural_data_32x32/oscillator_period_2_0263.npy,oscillator_period_2
natural_data_32x32/died_out_0537.npy,died_out
natural_data_32x32/died_out_0538.npy,died_out
natural_data_32x32/died_out_0539.npy,died_out
natural_data_32x32/others_0033.npy,others
natural_data_32x32/died_out_0540.npy,died_out
natural_data_32x32/died_out_0541.npy,died_out
natural_data_32x32/died_out_0542.npy,died_out
natural_data_32x32/oscillator_period_2_0264.npy,oscillator_period_2
natural_data_32x32/died_out_0543.npy,died_out
natural_data_32x32/still_life_0420.npy,still_life
natural_data_32x32/still_life_0421.npy,still_life
natural_data_32x32/still_life_0422.npy,still_life
natural_data_32x32/still_life_0423.npy,still_life
natural_data_32x32/died_out_0544.npy,died_out
natural_data_32x32/died_out_0545.npy,died_out
natural_data_32x32/still_life_0424.npy,still_life
natural_data_32x32/oscillator_period_2_0265.npy,oscillator_period_2
natural_data_32x32/died_out_0546.npy,died_out
natural_data_32x32/others_0034.npy,others
natural_data_32x32/died_out_0547.npy,died_out
natural_data_32x32/still_life_0425.npy,still_life
natural_data_32x32/oscillator_period_2_0266.npy,oscillator_period_2
natural_data_32x32/others_0035.npy,others
natural_data_32x32/still_life_0426.npy,still_life
natural_data_32x32/died_out_0548.npy,died_out
natural_data_32x32/died_out_0549.npy,died_out
natural_data_32x32/oscillator_period_2_0267.npy,oscillator_period_2
natural_data_32x32/died_out_0550.npy,died_out
natural_data_32x32/oscillator_period_2_0268.npy,oscillator_period_2
natural_data_32x32/died_out_0551.npy,died_out
natural_data_32x32/died_out_0552.npy,died_out
natural_data_32x32/died_out_0553.npy,died_out
natural_data_32x32/oscillator_period_2_0269.npy,oscillator_period_2
natural_data_32x32/still_life_0427.npy,still_life
natural_data_32x32/oscillator_period_2_0270.npy,oscillator_period_2
natural_data_32x32/still_life_0428.npy,still_life
natural_data_32x32/still_life_0429.npy,still_life
natural_data_32x32/oscillator_period_2_0271.npy,oscillator_period_2
natural_data_32x32/still_life_0430.npy,still_life
natural_data_32x32/oscillator_period_2_0272.npy,oscillator_period_2
natural_data_32x32/died_out_0554.npy,died_out
natural_data_32x32/oscillator_period_2_0273.npy,oscillator_period_2
natural_data_32x32/still_life_0431.npy,still_life
natural_data_32x32/died_out_0555.npy,died_out
natural_data_32x32/died_out_0556.npy,died_out
natural_data_32x32/died_out_0557.npy,died_out
natural_data_32x32/died_out_0558.npy,died_out
natural_data_32x32/died_out_0559.npy,died_out
natural_data_32x32/oscillator_period_2_0274.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0275.npy,oscillator_period_2
natural_data_32x32/died_out_0560.npy,died_out
natural_data_32x32/oscillator_period_2_0276.npy,oscillator_period_2
natural_data_32x32/died_out_0561.npy,died_out
natural_data_32x32/still_life_0432.npy,still_life
natural_data_32x32/still_life_0433.npy,still_life
natural_data_32x32/died_out_0562.npy,died_out
natural_data_32x32/still_life_0434.npy,still_life
natural_data_32x32/died_out_0563.npy,died_out
natural_data_32x32/died_out_0564.npy,died_out
natural_data_32x32/died_out_0565.npy,died_out
natural_data_32x32/died_out_0566.npy,died_out
natural_data_32x32/died_out_0567.npy,died_out
natural_data_32x32/still_life_0435.npy,still_life
natural_data_32x32/still_life_0436.npy,still_life
natural_data_32x32/oscillator_period_2_0277.npy,oscillator_period_2
natural_data_32x32/still_life_0437.npy,still_life
natural_data_32x32/still_life_0438.npy,still_life
natural_data_32x32/died_out_0568.npy,died_out
natural_data_32x32/died_out_0569.npy,died_out
natural_data_32x32/died_out_0570.npy,died_out
natural_data_32x32/oscillator_period_2_0278.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0279.npy,oscillator_period_2
natural_data_32x32/still_life_0439.npy,still_life
natural_data_32x32/still_life_0440.npy,still_life
natural_data_32x32/died_out_0571.npy,died_out
natural_data_32x32/still_life_0441.npy,still_life
natural_data_32x32/died_out_0572.npy,died_out
natural_data_32x32/died_out_0573.npy,died_out
natural_data_32x32/oscillator_period_2_0280.npy,oscillator_period_2
natural_data_32x32/died_out_0574.npy,died_out
natural_data_32x32/others_0036.npy,others
natural_data_32x32/still_life_0442.npy,still_life
natural_data_32x32/oscillator_period_2_0281.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0282.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0283.npy,oscillator_period_2
natural_data_32x32/died_out_0575.npy,died_out
natural_data_32x32/still_life_0443.npy,still_life
natural_data_32x32/oscillator_period_2_0284.npy,oscillator_period_2
natural_data_32x32/died_out_0576.npy,died_out
natural_data_32x32/still_life_0444.npy,still_life
natural_data_32x32/died_out_0577.npy,died_out
natural_data_32x32/died_out_0578.npy,died_out
natural_data_32x32/still_life_0445.npy,still_life
natural_data_32x32/still_life_0446.npy,still_life
natural_data_32x32/died_out_0579.npy,died_out
natural_data_32x32/still_life_0447.npy,still_life
natural_data_32x32/died_out_0580.npy,died_out
natural_data_32x32/still_life_0448.npy,still_life
natural_data_32x32/still_life_0449.npy,still_life
natural_data_32x32/died_out_0581.npy,died_out
natural_data_32x32/died_out_0582.npy,died_out
natural_data_32x32/oscillator_period_2_0285.npy,oscillator_period_2
natural_data_32x32/died_out_0583.npy,died_out
natural_data_32x32/died_out_0584.npy,died_out
natural_data_32x32/oscillator_period_2_0286.npy,oscillator_period_2
natural_data_32x32/still_life_0450.npy,still_life
natural_data_32x32/died_out_0585.npy,died_out
natural_data_32x32/still_life_0451.npy,still_life
natural_data_32x32/died_out_0586.npy,died_out
natural_data_32x32/still_life_0452.npy,still_life
natural_data_32x32/died_out_0587.npy,died_out
natural_data_32x32/died_out_0588.npy,died_out
natural_data_32x32/still_life_0453.npy,still_life
natural_data_32x32/oscillator_period_2_0287.npy,oscillator_period_2
natural_data_32x32/died_out_0589.npy,died_out
natural_data_32x32/oscillator_period_2_0288.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0289.npy,oscillator_period_2
natural_data_32x32/died_out_0590.npy,died_out
natural_data_32x32/still_life_0454.npy,still_life
natural_data_32x32/still_life_0455.npy,still_life
natural_data_32x32/died_out_0591.npy,died_out
natural_data_32x32/still_life_0456.npy,still_life
natural_data_32x32/still_life_0457.npy,still_life
natural_data_32x32/still_life_0458.npy,still_life
natural_data_32x32/died_out_0592.npy,died_out
natural_data_32x32/oscillator_period_2_0290.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0291.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0292.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0293.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0294.npy,oscillator_period_2
natural_data_32x32/died_out_0593.npy,died_out
natural_data_32x32/died_out_0594.npy,died_out
natural_data_32x32/died_out_0595.npy,died_out
natural_data_32x32/still_life_0459.npy,still_life
natural_data_32x32/oscillator_period_2_0295.npy,oscillator_period_2
natural_data_32x32/died_out_0596.npy,died_out
natural_data_32x32/still_life_0460.npy,still_life
natural_data_32x32/others_0037.npy,others
natural_data_32x32/still_life_0461.npy,still_life
natural_data_32x32/died_out_0597.npy,died_out
natural_data_32x32/died_out_0598.npy,died_out
natural_data_32x32/died_out_0599.npy,died_out
natural_data_32x32/died_out_0600.npy,died_out
natural_data_32x32/oscillator_period_2_0296.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0297.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0298.npy,oscillator_period_2
natural_data_32x32/died_out_0601.npy,died_out
natural_data_32x32/oscillator_period_2_0299.npy,oscillator_period_2
natural_data_32x32/still_life_0462.npy,still_life
natural_data_32x32/oscillator_period_2_0300.npy,oscillator_period_2
natural_data_32x32/still_life_0463.npy,still_life
natural_data_32x32/died_out_0602.npy,died_out
natural_data_32x32/still_life_0464.npy,still_life
natural_data_32x32/died_out_0603.npy,died_out
natural_data_32x32/died_out_0604.npy,died_out
natural_data_32x32/still_life_0465.npy,still_life
natural_data_32x32/died_out_0605.npy,died_out
natural_data_32x32/oscillator_period_2_0301.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0302.npy,oscillator_period_2
natural_data_32x32/died_out_0606.npy,died_out
natural_data_32x32/still_life_0466.npy,still_life
natural_data_32x32/died_out_0607.npy,died_out
natural_data_32x32/still_life_0467.npy,still_life
natural_data_32x32/died_out_0608.npy,died_out
natural_data_32x32/still_life_0468.npy,still_life
natural_data_32x32/still_life_0469.npy,still_life
natural_data_32x32/oscillator_period_2_0303.npy,oscillator_period_2
natural_data_32x32/others_0038.npy,others
natural_data_32x32/oscillator_period_2_0304.npy,oscillator_period_2
natural_data_32x32/died_out_0609.npy,died_out
natural_data_32x32/died_out_0610.npy,died_out
natural_data_32x32/still_life_0470.npy,still_life
natural_data_32x32/died_out_0611.npy,died_out
natural_data_32x32/still_life_0471.npy,still_life
natural_data_32x32/oscillator_period_2_0305.npy,oscillator_period_2
natural_data_32x32/still_life_0472.npy,still_life
natural_data_32x32/died_out_0612.npy,died_out
natural_data_32x32/still_life_0473.npy,still_life
natural_data_32x32/oscillator_period_2_0306.npy,oscillator_period_2
natural_data_32x32/died_out_0613.npy,died_out
natural_data_32x32/still_life_0474.npy,still_life
natural_data_32x32/still_life_0475.npy,still_life
natural_data_32x32/died_out_0614.npy,died_out
natural_data_32x32/oscillator_period_2_0307.npy,oscillator_period_2
natural_data_32x32/still_life_0476.npy,still_life
natural_data_32x32/still_life_0477.npy,still_life
natural_data_32x32/oscillator_period_2_0308.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0309.npy,oscillator_period_2
natural_data_32x32/still_life_0478.npy,still_life
natural_data_32x32/oscillator_period_2_0310.npy,oscillator_period_2
natural_data_32x32/still_life_0479.npy,still_life
natural_data_32x32/died_out_0615.npy,died_out
natural_data_32x32/oscillator_period_2_0311.npy,oscillator_period_2
natural_data_32x32/died_out_0616.npy,died_out
natural_data_32x32/oscillator_period_2_0312.npy,oscillator_period_2
natural_data_32x32/died_out_0617.npy,died_out
natural_data_32x32/died_out_0618.npy,died_out
natural_data_32x32/died_out_0619.npy,died_out
natural_data_32x32/oscillator_period_2_0313.npy,oscillator_period_2
natural_data_32x32/oscillator_period_2_0314.npy,oscillator_period_2
natural_data_32x32/still_life_0480.npy,still_life
natural_data_32x32/died_out_0620.npy,died_out
natural_data_32x32/others_0039.npy,others
natural_data_32x32/died_out_0621.npy,died_out
natural_data_32x32/still_life_0481.npy,still_life
