filepath,category
phase_2_conditional_diffusion/random_data_32x32/000545_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000546_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000547_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000548_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000549_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000550_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000551_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000552_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000553_others.npy,others
phase_2_conditional_diffusion/random_data_32x32/000554_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000555_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000556_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000557_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000558_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000559_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000560_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000561_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000562_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000563_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000564_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000565_glider.npy,glider
phase_2_conditional_diffusion/random_data_32x32/000566_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000567_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000568_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000569_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000570_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000571_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000572_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000573_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000574_oscillator_period_128.npy,oscillator_period_128
phase_2_conditional_diffusion/random_data_32x32/000575_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000576_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000577_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000578_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000579_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000580_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000581_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000582_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000583_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000584_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000585_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000586_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000587_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000588_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000589_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000590_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000591_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000592_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000593_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000594_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000595_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000596_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000597_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000598_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000599_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000600_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000601_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000602_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000603_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000604_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000605_oscillator_period_128.npy,oscillator_period_128
phase_2_conditional_diffusion/random_data_32x32/000606_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000607_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000608_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000609_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000610_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000611_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000612_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000613_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000614_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000615_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000616_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000617_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000618_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000619_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000620_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000621_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000622_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000623_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000624_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000625_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000626_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000627_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000628_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000629_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000630_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000631_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000632_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000633_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000634_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000635_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000636_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000637_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000638_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000639_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000640_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000641_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000642_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000643_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000644_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000645_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000646_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000647_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000648_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000649_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000650_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000651_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000652_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000653_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000654_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000655_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000656_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000657_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000658_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000659_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000660_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000661_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000662_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000663_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000664_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000665_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000666_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000667_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000668_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000669_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000670_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000671_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000672_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000673_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000674_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000675_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000676_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000677_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000678_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000679_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000680_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000681_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000682_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000683_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000684_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000685_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000686_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000687_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000688_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000689_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000690_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000691_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000692_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000693_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000694_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000695_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000696_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000697_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000698_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000699_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000700_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000701_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000702_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000703_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000704_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000705_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000706_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000707_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000708_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000709_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000710_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000711_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000712_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000713_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000714_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000715_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000716_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000717_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000718_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000719_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000720_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000721_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000722_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000723_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000724_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000725_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000726_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000727_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000728_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000729_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000730_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000731_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000732_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000733_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000734_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000735_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000736_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000737_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000738_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000739_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000740_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000741_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000742_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000743_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000744_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000745_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000746_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000747_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000748_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000749_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000750_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000751_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000752_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000753_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000754_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000755_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000756_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000757_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000758_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000759_oscillator_period_128.npy,oscillator_period_128
phase_2_conditional_diffusion/random_data_32x32/000760_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000761_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000762_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000763_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000764_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000765_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000766_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000767_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000768_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000769_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000770_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000771_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000772_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000773_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000774_others.npy,others
phase_2_conditional_diffusion/random_data_32x32/000775_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000776_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000777_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000778_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000779_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000780_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000781_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000782_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000783_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000784_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000785_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000786_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000787_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000788_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000789_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000790_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000791_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000792_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000793_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000794_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000795_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000796_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000797_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000798_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000799_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000800_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000801_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000802_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000803_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000804_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000805_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000806_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000807_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000808_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000809_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000810_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000811_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000812_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000813_others.npy,others
phase_2_conditional_diffusion/random_data_32x32/000814_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000815_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000816_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000817_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000818_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000819_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000820_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000821_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000822_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000823_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000824_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000825_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000826_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000827_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000828_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000829_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000830_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000831_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000832_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000833_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000834_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000835_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000836_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000837_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000838_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000839_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000840_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000841_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000842_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000843_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000844_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000845_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000846_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000847_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000848_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000849_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000850_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000851_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000852_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000853_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000854_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000855_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000856_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000857_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000858_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000859_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000860_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000861_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000862_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000863_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000864_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000865_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000866_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000867_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000868_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000869_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000870_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000871_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000872_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000873_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000874_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000875_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000876_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000877_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000878_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000879_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000880_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000881_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000882_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000883_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000884_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000885_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000886_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000887_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000888_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000889_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000890_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000891_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000892_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000893_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000894_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000895_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000896_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000897_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000898_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000899_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000900_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000901_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000902_oscillator_period_2.npy,oscillator_period_2
phase_2_conditional_diffusion/random_data_32x32/000903_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000904_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000905_still_life.npy,still_life
phase_2_conditional_diffusion/random_data_32x32/000906_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000907_died_out.npy,died_out
phase_2_conditional_diffusion/random_data_32x32/000908_others.npy,others
phase_2_conditional_diffusion/random_data_32x32/000909_oscillator_period_2.npy,oscillator_period_2
